MRNA,507.24,1396,2025-01-15T16:41:50
ADBE,308.22,981,2025-01-15T16:41:51
MCD,1007.16,1504,2025-01-15T16:41:53
AAPL,1089.67,500,2025-01-15T16:41:54
NKE,985.48,1702,2025-01-15T16:41:56
MCD,990.67,2152,2025-01-15T16:41:57
HD,670.96,1225,2025-01-15T16:41:59
AMD,815.01,2548,2025-01-15T16:42:01
MCD,-161.72,75,2025-01-15T16:42:04
MSFT,1407.38,2030,2025-01-15T16:42:07
JPM,813.35,3087,2025-01-15T16:42:08
COST,40.69,4757,2025-01-15T16:42:11
XOM,602.66,3898,2025-01-15T16:42:14
JPM,799.07,852,2025-01-15T16:42:15
PYPL,1959.38,4611,2025-01-15T16:42:18
UNH,2589.52,4206,2025-01-15T16:42:20
KO,507.58,3537,2025-01-15T16:42:21
JPM,817.54,4057,2025-01-15T16:42:22
AAPL,1064.58,1202,2025-01-15T16:42:24
PFE,1206.06,644,2025-01-15T16:42:25
V,1583.0,740,2025-01-15T16:42:28
DIS,318.12,1790,2025-01-15T16:42:29
XOM,607.02,832,2025-01-15T16:42:31
MRNA,504.14,1381,2025-01-15T16:42:32
DIS,314.98,1129,2025-01-15T16:42:35
META,906.47,2650,2025-01-15T16:42:38
MCD,989.85,4335,2025-01-15T16:42:40
NFLX,1956.98,663,2025-01-15T16:42:42
PFE,1237.93,1910,2025-01-15T16:42:43
ADBE,299.01,4481,2025-01-15T16:42:45
NVDA,2760.42,3215,2025-01-15T16:42:48
GOOG,545.14,4532,2025-01-15T16:42:51
KO,510.17,2432,2025-01-15T16:42:53
NFLX,1958.37,3258,2025-01-15T16:42:56
DIS,317.49,4134,2025-01-15T16:42:59
AMZN,2133.84,4318,2025-01-15T16:43:02
V,1560.69,1644,2025-01-15T16:43:03
BA,2922.57,4016,2025-01-15T16:43:04
AAPL,-484.52,283,2025-01-15T16:43:07
CRM,172.18,4448,2025-01-15T16:43:08
WMT,2182.19,3790,2025-01-15T16:43:11
MSFT,1381.17,3474,2025-01-15T16:43:12
JPM,815.06,2128,2025-01-15T16:43:15
UNH,2550.58,1953,2025-01-15T16:43:17
UNH,2525.71,3057,2025-01-15T16:43:19
NVDA,2813.59,1925,2025-01-15T16:43:21
WMT,2217.19,4442,2025-01-15T16:43:22
TSLA,1504.42,4864,2025-01-15T16:43:25
BA,2884.22,309,2025-01-15T16:43:26
ADBE,305.29,99,2025-01-15T16:43:27
BA,2909.6,4453,2025-01-15T16:43:28
CRM,170.7,4760,2025-01-15T16:43:30
ORCL,73.23,2220,2025-01-15T16:43:33
META,920.64,3537,2025-01-15T16:43:34
TSLA,1447.62,4542,2025-01-15T16:43:36
CVX,2544.91,4634,2025-01-15T16:43:39
MRNA,510.31,1546,2025-01-15T16:43:40
DIS,320.46,2350,2025-01-15T16:43:42
DIS,316.44,663,2025-01-15T16:43:43
WMT,2225.8,4108,2025-01-15T16:43:45
COST,40.02,2641,2025-01-15T16:43:46
PYPL,1918.17,3234,2025-01-15T16:43:49
HD,687.77,1981,2025-01-15T16:43:51
META,915.95,629,2025-01-15T16:43:54
AMD,812.51,1777,2025-01-15T16:43:56
CRM,170.47,4236,2025-01-15T16:43:58
WMT,2234.44,2872,2025-01-15T16:43:59
META,926.09,4620,2025-01-15T16:44:02
MSFT,1407.56,1906,2025-01-15T16:44:05
GOOG,543.99,4503,2025-01-15T16:44:08
ORCL,73.42,30,2025-01-15T16:44:11
HD,666.89,3184,2025-01-15T16:44:13
AMZN,2151.6,328,2025-01-15T16:44:15
PYPL,1943.34,160,2025-01-15T16:44:17
JPM,803.81,3681,2025-01-15T16:44:18
PFE,1216.99,1017,2025-01-15T16:44:20
COST,40.49,2014,2025-01-15T16:44:23
NVDA,2706.25,2808,2025-01-15T16:44:25
NVDA,2719.87,458,2025-01-15T16:44:26
XOM,594.78,490,2025-01-15T16:44:28
BA,2886.52,1359,2025-01-15T16:44:31
MSFT,1384.01,3101,2025-01-15T16:44:32
ADBE,301.15,2026,2025-01-15T16:44:35
XOM,614.21,783,2025-01-15T16:44:36
WMT,2154.16,616,2025-01-15T16:44:38
AMZN,2121.26,4667,2025-01-15T16:44:40
NFLX,1898.89,2276,2025-01-15T16:44:41
KO,517.63,1896,2025-01-15T16:44:42
META,918.89,1631,2025-01-15T16:44:44
DIS,311.2,4807,2025-01-15T16:44:46
ADBE,305.88,3042,2025-01-15T16:44:47
XOM,605.76,2807,2025-01-15T16:44:50
CVX,2542.12,1918,2025-01-15T16:44:52
AMZN,2159.28,813,2025-01-15T16:44:55
XOM,402.46,549,01-15-2025 09:30:00
DIS,310.27,4760,2025-01-15T16:44:57
TSLA,1469.46,1656,2025-01-15T16:45:00
TSLA,1472.83,4819,2025-01-15T16:45:03
KO,524.93,31,2025-01-15T16:45:05
CRM,167.86,1708,2025-01-15T16:45:07
INTC,1547.72,2031,2025-01-15T16:45:09
HD,679.79,826,2025-01-15T16:45:11
AMZN,2127.15,95,2025-01-15T16:45:13
INTC,1566.67,3638,2025-01-15T16:45:16
INTC,1579.62,2268,2025-01-15T16:45:17
CVX,2600.96,565,2025-01-15T16:45:20
TSLA,1480.17,2719,2025-01-15T16:45:23
ORCL,71.69,2537,2025-01-15T16:45:26
PEP,1683.96,4445,2025-01-15T16:45:28
KO,505.36,26,2025-01-15T16:45:30
NKE,985.08,956,2025-01-15T16:45:31
UNH,2513.32,3427,2025-01-15T16:45:34
ORCL,73.24,4042,2025-01-15T16:45:36
DIS,312.93,2170,2025-01-15T16:45:38
AMZN,2113.67,1363,2025-01-15T16:45:39
GOOG,534.11,1583,2025-01-15T16:45:41
AAPL,1083.41,3854,2025-01-15T16:45:43
AMD,787.39,3118,2025-01-15T16:45:45
NFLX,1903.33,525,2025-01-15T16:45:48
DIS,316.42,2521,2025-01-15T16:45:50
MCD,985.19,423,2025-01-15T16:45:52
PEP,1708.92,1667,2025-01-15T16:45:55
PFE,1251.48,4763,2025-01-15T16:45:56
CRM,169.65,4500,2025-01-15T16:45:58
GOOG,541.09,4082,2025-01-15T16:46:00
WMT,2172.87,3838,2025-01-15T16:46:03
DIS,309.72,1987,2025-01-15T16:46:05
NKE,977.96,1972,2025-01-15T16:46:06
COST,39.67,4902,2025-01-15T16:46:09
NKE,993.37,2359,2025-01-15T16:46:11
MSFT,1420.54,216,2025-01-15T16:46:12
KO,509.76,1187,2025-01-15T16:46:14
NVDA,2711.54,2589,2025-01-15T16:46:15
META,905.04,1035,2025-01-15T16:46:16
AMZN,2121.04,1451,2025-01-15T16:46:18
MCD,1000.67,2413,2025-01-15T16:46:21
META,892.22,4114,2025-01-15T16:46:22
HD,682.61,3064,2025-01-15T16:46:23
COST,41.06,2219,2025-01-15T16:46:25
AMZN,2119.43,1639,2025-01-15T16:46:27
MSFT,1414.52,2980,2025-01-15T16:46:29
INTC,1576.49,2161,2025-01-15T16:46:31
COST,40.06,2923,2025-01-15T16:46:33
ORCL,74.2,4687,2025-01-15T16:46:36
TSLA,1448.44,1885,2025-01-15T16:46:37
AMD,817.25,912,2025-01-15T16:46:40
MRNA,504.64,264,2025-01-15T16:46:43
PYPL,1964.85,1990,2025-01-15T16:46:45
UNH,2561.95,4008,2025-01-15T16:46:46
META,907.27,3129,2025-01-15T16:46:49
WMT,2184.18,1471,2025-01-15T16:46:52
CVX,2546.62,513,2025-01-15T16:46:53
ORCL,72.5,841,2025-01-15T16:46:55
KO,525.5,3033,2025-01-15T16:46:56
JPM,815.87,4515,2025-01-15T16:46:59
UNH,2517.81,4405,2025-01-15T16:47:00
DIS,312.23,4088,2025-01-15T16:47:03
XOM,606.19,4645,2025-01-15T16:47:04
HD,677.25,2310,2025-01-15T16:47:07
PFE,1231.21,3787,2025-01-15T16:47:10
HD,679.17,1308,2025-01-15T16:47:12
XOM,603.03,4016,2025-01-15T16:47:15
MRNA,501.62,451,2025-01-15T16:47:16
WMT,2192.43,3905,2025-01-15T16:47:18
BA,2898.15,963,2025-01-15T16:47:19
NVDA,2747.66,4175,2025-01-15T16:47:22
BA,2907.25,2739,2025-01-15T16:47:23
PFE,1250.55,4814,2025-01-15T16:47:25
MCD,987.58,459,2025-01-15T16:47:28
AMD,786.56,580,2025-01-15T16:47:31
ORCL,73.75,3079,2025-01-15T16:47:32
AMZN,2132.03,2676,2025-01-15T16:47:35
HD,668.4,1492,2025-01-15T16:47:37
NKE,978.79,1577,2025-01-15T16:47:39
HD,672.7,325,2025-01-15T16:47:42
ORCL,72.24,2396,2025-01-15T16:47:45
AAPL,1074.42,258,2025-01-15T16:47:46
PYPL,1963.49,2782,2025-01-15T16:47:47
COST,40.13,43,2025-01-15T16:47:50
AMZN,2150.01,840,2025-01-15T16:47:53
NFLX,1968.37,3419,2025-01-15T16:47:56
MSFT,1392.35,280,2025-01-15T16:47:58
MSFT,1375.52,4869,2025-01-15T16:48:01
MCD,1005.81,4394,2025-01-15T16:48:04
ADBE,302.13,4336,2025-01-15T16:48:06
UNH,2502.55,838,2025-01-15T16:48:08
MSFT,1376.25,4128,2025-01-15T16:48:10
MRNA,400.68,abc,2025-01-15T16:48:12
HD,675.25,3396,2025-01-15T16:48:15
PFE,1244.35,1368,2025-01-15T16:48:18
PYPL,1954.87,681,2025-01-15T16:48:19
CVX,2550.19,699,2025-01-15T16:48:21
HD,690.02,4404,2025-01-15T16:48:23
JPM,823.75,3378,2025-01-15T16:48:26
BA,2923.61,4558,2025-01-15T16:48:29
KO,506.14,2998,2025-01-15T16:48:32
XOM,606.09,1143,2025-01-15T16:48:34
KO,512.41,4609,2025-01-15T16:48:35
GOOG,533.12,743,2025-01-15T16:48:37
NVDA,2807.92,3043,2025-01-15T16:48:39
PEP,1699.77,6,2025-01-15T16:48:42
HD,678.29,833,2025-01-15T16:48:45
ORCL,72.91,1128,2025-01-15T16:48:48
KO,520.3,2855,2025-01-15T16:48:49
INTC,1543.61,4130,2025-01-15T16:48:52
CRM,167.51,911,2025-01-15T16:48:54
NFLX,1937.84,1558,2025-01-15T16:48:55
GOOG,533.81,318,2025-01-15T16:48:57
XOM,609.39,1005,2025-01-15T16:49:00
COST,40.58,3851,2025-01-15T16:49:03
JPM,804.97,4353,2025-01-15T16:49:05
COST,40.21,298,2025-01-15T16:49:06
MSFT,1417.26,801,2025-01-15T16:49:08
MCD,976.16,1673,2025-01-15T16:49:09
V,1563.57,824,2025-01-15T16:49:12
AAPL,1059.24,4664,2025-01-15T16:49:15
AMZN,2137.95,3070,2025-01-15T16:49:17
MRNA,512.82,287,2025-01-15T16:49:18
XOM,598.26,754,2025-01-15T16:49:20
CRM,169.14,1676,2025-01-15T16:49:22
V,1578.16,1452,2025-01-15T16:49:24
DIS,317.03,2723,2025-01-15T16:49:26
UNH,2541.83,1230,2025-01-15T16:49:27
PFE,1204.57,992,2025-01-15T16:49:29
CRM,169.96,2969,2025-01-15T16:49:32
AAPL,1095.51,4235,2025-01-15T16:49:35
V,1591.99,3918,2025-01-15T16:49:37
CVX,2516.64,4640,2025-01-15T16:49:39
TSLA,1457.57,1709,2025-01-15T16:49:40
MCD,995.58,2059,2025-01-15T16:49:43
INTC,1565.42,858,2025-01-15T16:49:45
AMZN,2081.49,1426,2025-01-15T16:49:46
XOM,607.78,4356,2025-01-15T16:49:48
PYPL,1916.64,2917,2025-01-15T16:49:51
JPM,808.69,1598,2025-01-15T16:49:54
AMD,811.79,3962,2025-01-15T16:49:56
NVDA,2803.73,733,2025-01-15T16:49:57
XOM,606.78,2272,2025-01-15T16:50:00
ADBE,304.75,3583,2025-01-15T16:50:03
UNH,2595.05,390,2025-01-15T16:50:05
AMZN,2151.97,1635,2025-01-15T16:50:07
MCD,980.53,822,2025-01-15T16:50:09
NKE,972.37,3,2025-01-15T16:50:11
NKE,964.14,3757,2025-01-15T16:50:13
NFLX,1937.89,1868,2025-01-15T16:50:14
META,894.65,2497,2025-01-15T16:50:16
AMZN,2153.36,3450,2025-01-15T16:50:17
GOOG,536.73,4456,2025-01-15T16:50:18
GOOG,544.42,520,2025-01-15T16:50:19
NVDA,2718.2,2952,2025-01-15T16:50:20
COST,39.88,389,2025-01-15T16:50:23
ORCL,72.48,1430,2025-01-15T16:50:24
NFLX,1952.58,1326,2025-01-15T16:50:27
MSFT,1376.93,4302,2025-01-15T16:50:28
WMT,2228.52,4983,2025-01-15T16:50:31
MRNA,498.61,4108,2025-01-15T16:50:32
INTC,1555.16,3159,2025-01-15T16:50:34
GOOG,527.73,1297,2025-01-15T16:50:36
MCD,987.08,409,2025-01-15T16:50:38
ORCL,73.97,3062,2025-01-15T16:50:40
JPM,825.49,802,2025-01-15T16:50:43
TSLA,1460.67,2223,2025-01-15T16:50:45
COST,40.39,1787,2025-01-15T16:50:47
CVX,2598.3,3803,2025-01-15T16:50:50
NFLX,1957.1,3306,2025-01-15T16:50:53
ADBE,304.94,1497,2025-01-15T16:50:54
ADBE,303.55,2108,2025-01-15T16:50:57
TSLA,1462.58,1096,2025-01-15T16:50:59
HD,672.97,3823,2025-01-15T16:51:00
CRM,169.25,309,2025-01-15T16:51:02
INTC,1570.91,290,2025-01-15T16:51:05
MRNA,507.64,1977,2025-01-15T16:51:06
NKE,997.39,2507,2025-01-15T16:51:08
NKE,138.39,305
ADBE,302.64,2578,2025-01-15T16:51:13
COST,39.99,1831,2025-01-15T16:51:16
MCD,991.51,2459,2025-01-15T16:51:18
UNH,2596.48,2693,2025-01-15T16:51:21
BA,2941.88,2131,2025-01-15T16:51:22
ORCL,73.49,3859,2025-01-15T16:51:25
ADBE,307.07,1232,2025-01-15T16:51:26
JPM,824.87,1993,2025-01-15T16:51:28
NFLX,1957.12,938,2025-01-15T16:51:29
INTC,1586.85,4834,2025-01-15T16:51:32
ORCL,73.45,3887,2025-01-15T16:51:35
NVDA,2758.14,3584,2025-01-15T16:51:36
DIS,314.8,3596,2025-01-15T16:51:38
PYPL,1933.4,1855,2025-01-15T16:51:41
BA,2936.56,2251,2025-01-15T16:51:43
MCD,969.58,4824,2025-01-15T16:51:46
AMZN,2154.85,453,2025-01-15T16:51:48
INTC,1590.22,613,2025-01-15T16:51:50
UNH,2576.75,4784,2025-01-15T16:51:52
XOM,596.21,1244,2025-01-15T16:51:54
GOOG,538.12,4530,2025-01-15T16:51:57
XOM,606.89,4347,2025-01-15T16:51:59
WMT,2214.14,2318,2025-01-15T16:52:02
AMZN,232.89,680
JPM,817.37,2798,2025-01-15T16:52:05
PEP,1678.65,2749,2025-01-15T16:52:08
GOOG,542.44,1987,2025-01-15T16:52:10
HD,685.87,2084,2025-01-15T16:52:12
JPM,801.49,3065,2025-01-15T16:52:14
ADBE,300.94,4155,2025-01-15T16:52:15
ORCL,71.79,1304,2025-01-15T16:52:16
NFLX,1906.98,1849,2025-01-15T16:52:18
NFLX,1964.67,651,2025-01-15T16:52:19
HD,691.55,2054,2025-01-15T16:52:21
NFLX,1941.5,3917,2025-01-15T16:52:22
MRNA,505.35,916,2025-01-15T16:52:23
WMT,2167.4,4927,2025-01-15T16:52:26
DIS,318.67,2136,2025-01-15T16:52:28
JPM,815.67,985,2025-01-15T16:52:29
KO,509.21,3843,2025-01-15T16:52:31
AAPL,1068.31,1947,2025-01-15T16:52:33
MCD,975.36,2847,2025-01-15T16:52:35
ORCL,73.8,4982,2025-01-15T16:52:36
MSFT,,777,2025-01-15T16:52:38
CVX,2591.41,2563,2025-01-15T16:52:39
HD,669.27,2721,2025-01-15T16:52:42
MSFT,1419.3,3554,2025-01-15T16:52:43
PEP,1686.64,1789,2025-01-15T16:52:45
MCD,981.15,4939,2025-01-15T16:52:47
INTC,1549.01,2480,2025-01-15T16:52:49
HD,674.81,1280,2025-01-15T16:52:50
TSLA,1475.45,2159,2025-01-15T16:52:53
ADBE,305.48,881,2025-01-15T16:52:54
PFE,1208.72,1899,2025-01-15T16:52:55
HD,681.72,292,2025-01-15T16:52:57
UNH,2516.13,1489,2025-01-15T16:53:00
ORCL,72.61,3235,2025-01-15T16:53:02
,338.93,257,2025-01-15T16:53:03
ADBE,305.9,1192,2025-01-15T16:53:04
TSLA,1497.45,4688,2025-01-15T16:53:07
NFLX,1892.91,910,2025-01-15T16:53:08
V,1571.81,1410,2025-01-15T16:53:09
BA,2841.04,1272,2025-01-15T16:53:12
XOM,592.33,4459,2025-01-15T16:53:15
PFE,439.37,336,01-15-2025 09:30:00
HD,681.78,3401,2025-01-15T16:53:19
MRNA,496.75,1513,2025-01-15T16:53:22
PEP,1685.81,3143,2025-01-15T16:53:23
NKE,108.76,-113,2025-01-15T16:53:26
ORCL,71.62,1232,2025-01-15T16:53:28
NVDA,2805.67,4992,2025-01-15T16:53:29
META,925.55,2671,2025-01-15T16:53:32
PYPL,1941.57,4996,2025-01-15T16:53:34
PYPL,1941.67,2431,2025-01-15T16:53:36
KO,524.15,2331,2025-01-15T16:53:37
MRNA,506.11,4171,2025-01-15T16:53:38
V,1589.3,262,2025-01-15T16:53:41
HD,665.82,1684,2025-01-15T16:53:44
INTC,1587.49,1096,2025-01-15T16:53:45
ADBE,300.97,326,2025-01-15T16:53:47
KO,512.98,4586,2025-01-15T16:53:48
UNH,2589.54,1638,2025-01-15T16:53:49
V,1606.65,2616,2025-01-15T16:53:52
GOOG,539.86,3903,2025-01-15T16:53:55
MRNA,501.26,2314,2025-01-15T16:53:57
UNH,2590.94,2686,2025-01-15T16:54:00
AMZN,2096.27,4890,2025-01-15T16:54:03
META,895.81,76,2025-01-15T16:54:04
NVDA,2719.73,4502,2025-01-15T16:54:07
AMZN,2140.44,331,2025-01-15T16:54:10
PFE,1229.5,3438,2025-01-15T16:54:12
DIS,320.35,2911,2025-01-15T16:54:15
INTC,1572.13,175,2025-01-15T16:54:17
JPM,807.24,2144,2025-01-15T16:54:20
WMT,2162.25,1708,2025-01-15T16:54:23
PFE,1241.41,2107,2025-01-15T16:54:24
META,923.49,4999,2025-01-15T16:54:25
JPM,805.93,4564,2025-01-15T16:54:28
CRM,166.83,2988,2025-01-15T16:54:30
META,904.31,3363,2025-01-15T16:54:32
AAPL,1053.58,4980,2025-01-15T16:54:33
UNH,2574.1,749,2025-01-15T16:54:34
AMD,802.42,1067,2025-01-15T16:54:37
HD,679.86,2696,2025-01-15T16:54:38
DIS,321.54,4157,2025-01-15T16:54:39
PFE,1247.78,3484,2025-01-15T16:54:42
JPM,803.42,3845,2025-01-15T16:54:43
MSFT,1381.14,4749,2025-01-15T16:54:44
GOOG,546.69,671,2025-01-15T16:54:47
ADBE,303.57,78,2025-01-15T16:54:49
GOOG,537.27,3250,2025-01-15T16:54:50
CVX,2568.33,2438,2025-01-15T16:54:51
DIS,316.81,2108,2025-01-15T16:54:53
KO,512.35,724,2025-01-15T16:54:56
INTC,1559.2,2163,2025-01-15T16:54:57
KO,506.04,1294,2025-01-15T16:54:59
V,1558.69,172,2025-01-15T16:55:01
GOOG,530.68,4425,2025-01-15T16:55:04
BA,2839.8,2750,2025-01-15T16:55:06
AAPL,1060.02,706,2025-01-15T16:55:07
KO,517.36,1679,2025-01-15T16:55:09
V,1563.75,499,2025-01-15T16:55:11
META,919.33,3355,2025-01-15T16:55:14
CVX,2529.92,1134,2025-01-15T16:55:16
INTC,1559.76,340,2025-01-15T16:55:19
NFLX,1906.21,339,2025-01-15T16:55:22
PEP,1659.77,32,2025-01-15T16:55:23
MSFT,1417.57,293,2025-01-15T16:55:26
AMZN,2096.59,3191,2025-01-15T16:55:27
DIS,319.47,3838,2025-01-15T16:55:28
WMT,2158.06,1164,2025-01-15T16:55:29
CVX,2514.79,1094,2025-01-15T16:55:32
,310.64,274,2025-01-15T16:55:33
BA,2875.75,1076,2025-01-15T16:55:34
NFLX,1930.4,1763,2025-01-15T16:55:35
GOOG,532.54,371,2025-01-15T16:55:36
JPM,823.05,4512,2025-01-15T16:55:39
XOM,601.75,1745,2025-01-15T16:55:40
MSFT,1384.36,4644,2025-01-15T16:55:42
PFE,1244.84,1486,2025-01-15T16:55:44
TSLA,1448.79,2510,2025-01-15T16:55:46
GOOG,546.82,837,2025-01-15T16:55:49
KO,516.6,1253,2025-01-15T16:55:51

INTC,1546.16,2224,2025-01-15T16:55:54
ORCL,73.1,3753,2025-01-15T16:55:55
XOM,601.88,3042,2025-01-15T16:55:56
UNH,2523.6,4060,2025-01-15T16:55:58
MSFT,1377.98,4420,2025-01-15T16:56:01
INTC,1564.79,4403,2025-01-15T16:56:04
NVDA,2754.5,101,2025-01-15T16:56:06
KO,522.01,2856,2025-01-15T16:56:09
WMT,2180.64,2206,2025-01-15T16:56:10
MRNA,503.59,3680,2025-01-15T16:56:12
KO,523.55,4318,2025-01-15T16:56:14
ADBE,299.1,2387,2025-01-15T16:56:16
MSFT,1419.42,63,2025-01-15T16:56:19

ORCL,72.57,4689,2025-01-15T16:56:22
AMD,803.56,1057,2025-01-15T16:56:24
CRM,167.67,3678,2025-01-15T16:56:27
MSFT,1414.46,4332,2025-01-15T16:56:30
GOOG,542.6,4292,2025-01-15T16:56:32
NFLX,1953.4,721,2025-01-15T16:56:33
AAPL,1091.98,4618,2025-01-15T16:56:36
KO,522.6,457,2025-01-15T16:56:37
TSLA,1496.57,2944,2025-01-15T16:56:39
PFE,1232.9,492,2025-01-15T16:56:41
JPM,817.66,2222,2025-01-15T16:56:43
KO,515.87,861,2025-01-15T16:56:44
GOOG,543.71,3219,2025-01-15T16:56:47
PFE,1243.06,1854,2025-01-15T16:56:50
AMZN,2151.61,1452,2025-01-15T16:56:53
UNH,2532.13,1825,2025-01-15T16:56:56
META,906.0,4924,2025-01-15T16:56:58
COST,40.27,2584,2025-01-15T16:57:01
UNH,2496.04,4724,2025-01-15T16:57:04
CRM,167.99,1656,2025-01-15T16:57:06
CVX,2584.41,2823,2025-01-15T16:57:09
ADBE,299.63,4410,2025-01-15T16:57:10
AMD,791.03,491,2025-01-15T16:57:12
MCD,972.2,2034,2025-01-15T16:57:13
INTC,1580.64,689,2025-01-15T16:57:15
HD,675.61,4081,2025-01-15T16:57:18
BA,2905.58,4774,2025-01-15T16:57:21
ORCL,73.74,3970,2025-01-15T16:57:22
NFLX,1901.92,993,2025-01-15T16:57:24
CVX,2539.97,2338,2025-01-15T16:57:27
GOOG,527.36,982,2025-01-15T16:57:30
INTC,1584.93,2107,2025-01-15T16:57:31
ADBE,307.95,330,2025-01-15T16:57:33
AMD,812.36,3027,2025-01-15T16:57:35
CRM,171.78,1632,2025-01-15T16:57:37
MRNA,508.7,2261,2025-01-15T16:57:40
MRNA,499.92,4179,2025-01-15T16:57:41
NFLX,1934.02,1889,2025-01-15T16:57:42
WMT,2169.69,3711,2025-01-15T16:57:44
NKE,82.18,678,01-15-2025 09:30:00
JPM,802.3,3381,2025-01-15T16:57:47
INTC,1584.21,1971,2025-01-15T16:57:50
AAPL,1071.49,4933,2025-01-15T16:57:52
INTC,274.3,abc,2025-01-15T16:57:54
INTC,1588.83,3743,2025-01-15T16:57:57
HD,677.65,851,2025-01-15T16:57:59
PFE,146.33,401
CVX,2508.55,1866,2025-01-15T16:58:04
GOOG,537.93,969,2025-01-15T16:58:07
HD,679.4,2315,2025-01-15T16:58:10
MRNA,508.51,868,2025-01-15T16:58:11
KO,510.63,2356,2025-01-15T16:58:14
ADBE,297.34,3756,2025-01-15T16:58:15
CRM,167.05,4634,2025-01-15T16:58:17
GOOG,527.94,1230,2025-01-15T16:58:20
NFLX,1899.92,1881,2025-01-15T16:58:23
BA,2906.59,3269,2025-01-15T16:58:24
AAPL,1054.78,2056,2025-01-15T16:58:26
TSLA,1500.57,3191,2025-01-15T16:58:27
GOOG,528.41,3612,2025-01-15T16:58:30
KO,510.49,3640,2025-01-15T16:58:33
ADBE,305.17,327,2025-01-15T16:58:35
INTC,1571.68,3324,2025-01-15T16:58:36
MSFT,1391.11,360,2025-01-15T16:58:37
BA,2933.67,4362,2025-01-15T16:58:38
PFE,1227.02,4108,2025-01-15T16:58:41
XOM,,233,2025-01-15T16:58:43
MSFT,1424.73,2531,2025-01-15T16:58:45
CVX,2581.62,267,2025-01-15T16:58:46
UNH,2560.64,4114,2025-01-15T16:58:48
MSFT,1375.05,1688,2025-01-15T16:58:50
AMZN,2140.96,2553,2025-01-15T16:58:51
PEP,1684.06,452,2025-01-15T16:58:53
PFE,1243.52,2429,2025-01-15T16:58:56
AMZN,2146.54,2559,2025-01-15T16:58:59
AAPL,1089.13,1961,2025-01-15T16:59:02
CRM,172.69,2055,2025-01-15T16:59:03
AAPL,1093.79,3756,2025-01-15T16:59:05
MCD,981.66,1450,2025-01-15T16:59:08
PYPL,1912.6,3547,2025-01-15T16:59:11
PYPL,1929.75,4476,2025-01-15T16:59:13
JPM,810.25,3466,2025-01-15T16:59:14
MRNA,506.13,1036,2025-01-15T16:59:16
COST,40.36,1088,2025-01-15T16:59:18
PFE,1215.42,2376,2025-01-15T16:59:19
AMZN,2148.58,3566,2025-01-15T16:59:20
V,1552.75,2240,2025-01-15T16:59:22
CRM,171.93,3112,2025-01-15T16:59:23
MSFT,1387.03,626,2025-01-15T16:59:26
COST,41.02,3655,2025-01-15T16:59:29
MSFT,1419.63,1881,2025-01-15T16:59:32
BA,2847.07,500,2025-01-15T16:59:33
CVX,2570.34,1414,2025-01-15T16:59:34
MCD,994.24,3093,2025-01-15T16:59:35
ORCL,71.76,4959,2025-01-15T16:59:36
UNH,2582.44,3912,2025-01-15T16:59:38
INTC,1595.34,1905,2025-01-15T16:59:39
HD,680.82,3931,2025-01-15T16:59:40
CRM,172.03,2622,2025-01-15T16:59:42
KO,519.12,752,2025-01-15T16:59:44
CVX,2581.42,1852,2025-01-15T16:59:46
JPM,810.62,4837,2025-01-15T16:59:47
UNH,2592.2,642,2025-01-15T16:59:50
AAPL,1064.82,1467,2025-01-15T16:59:51
V,1613.98,929,2025-01-15T16:59:53
AAPL,1090.18,2175,2025-01-15T16:59:56
CRM,170.92,4654,2025-01-15T16:59:59
KO,515.34,3868,2025-01-15T17:00:02
NFLX,1908.14,1996,2025-01-15T17:00:04
ADBE,307.13,2829,2025-01-15T17:00:07
PYPL,1905.37,422,2025-01-15T17:00:09
UNH,2511.13,1446,2025-01-15T17:00:11
AAPL,1068.51,3443,2025-01-15T17:00:12
CRM,167.9,1252,2025-01-15T17:00:14
DIS,316.54,1399,2025-01-15T17:00:15
XOM,596.06,1902,2025-01-15T17:00:16
GOOG,538.56,4063,2025-01-15T17:00:17
KO,513.69,497,2025-01-15T17:00:18
WMT,2201.09,799,2025-01-15T17:00:19
AMD,793.06,2566,2025-01-15T17:00:20
JPM,819.54,4379,2025-01-15T17:00:22
HD,684.89,4266,2025-01-15T17:00:23
COST,40.86,3520,2025-01-15T17:00:26
ADBE,304.95,2704,2025-01-15T17:00:29
NVDA,2740.19,2076,2025-01-15T17:00:31
XOM,613.89,4970,2025-01-15T17:00:32
AMD,813.91,4802,2025-01-15T17:00:33
HD,679.29,3956,2025-01-15T17:00:35
PFE,1210.03,2689,2025-01-15T17:00:36
MSFT,1396.66,1555,2025-01-15T17:00:39
CRM,167.3,2830,2025-01-15T17:00:40
NFLX,1907.03,911,2025-01-15T17:00:41
ORCL,73.75,621,2025-01-15T17:00:43
WMT,2151.9,2659,2025-01-15T17:00:44
ADBE,304.53,1661,2025-01-15T17:00:46
NVDA,2803.74,1176,2025-01-15T17:00:48
PYPL,1967.56,1813,2025-01-15T17:00:51
NVDA,2743.55,4505,2025-01-15T17:00:52
INTC,1544.21,4095,2025-01-15T17:00:53
COST,40.86,290,2025-01-15T17:00:54
HD,691.23,4402,2025-01-15T17:00:55
META,898.04,2563,2025-01-15T17:00:58
CVX,2594.12,2455,2025-01-15T17:01:00
ORCL,73.38,1981,2025-01-15T17:01:02
CVX,2605.86,2727,2025-01-15T17:01:04
JPM,801.06,1666,2025-01-15T17:01:05
